parentPostUrl,commentIndex,authorName,authorHandle,authorUrl,text,timestamp,likes,reposts,replies,views,commentUrl,postTimestamp,sourceFile,postUrl,postId,url,text_post,timestamp_post,replies_post,reposts_post,likes_post,views_post,authorName_post,authorHandle_post,authorUrl_post,scrapedAt,postDir
https://x.com/HubSpot/status/2002148505163305441,1,Adam Ibrahim | X Growth Strategist,KhalefahI,https://x.com/KhalefahI,"The ""are you done yet"" is real.  Congrats on those big wins! Now enjoy that family time, u earned it.",2025-12-20T13:50:39.000Z,0,0,0,12,https://x.com/KhalefahI/status/2002376101864022296,2025-12-19T22-46-16-000Z_2002148505163305441,2025-12-19T22-46-16-000Z_2002148505163305441/commenters.csv,https://x.com/HubSpot/status/2002148505163305441,2002148505163305441,https://x.com/HubSpot/status/2002148505163305441,"four contracts signed, three coffee cups, two board decks, one laptop, and your family asking “are you done yyyeeettttttt”",2025-12-19T22:46:16.000Z,2,0,8,2640,HubSpot,HubSpot,https://x.com/HubSpot,2026-03-18T05:55:15.482Z,2025-12-19T22-46-16-000Z_2002148505163305441
https://x.com/HubSpot/status/2002148505163305441,2,Chef Kiss,ATLienOG,https://x.com/ATLienOG,"""4 days no help, 300 requests, 2 useless tweets, 1 migraine, and it's time to cancel Hubspooooooooot""",2025-12-20T16:05:38.000Z,0,0,0,16,https://x.com/ATLienOG/status/2002410071108501698,2025-12-19T22-46-16-000Z_2002148505163305441,2025-12-19T22-46-16-000Z_2002148505163305441/commenters.csv,https://x.com/HubSpot/status/2002148505163305441,2002148505163305441,https://x.com/HubSpot/status/2002148505163305441,"four contracts signed, three coffee cups, two board decks, one laptop, and your family asking “are you done yyyeeettttttt”",2025-12-19T22:46:16.000Z,2,0,8,2640,HubSpot,HubSpot,https://x.com/HubSpot,2026-03-18T05:55:15.482Z,2025-12-19T22-46-16-000Z_2002148505163305441
https://x.com/HubSpot/status/2002367404064538732/photo/1,1,Design Pickle,designpickle,https://x.com/designpickle,"Let me just follow up, the BEST!",2025-12-22T23:56:05.000Z,0,0,0,18,https://x.com/designpickle/status/2003253239144464400,2025-12-20T13-16-05-000Z_1,2025-12-20T13-16-05-000Z_1/commenters.csv,https://x.com/HubSpot/status/2002367404064538732/photo/1,1,https://x.com/HubSpot/status/2002367404064538732/photo/1,"me: i don't know what to wear to the HubSpot holiday party

chatgpt: say less",2025-12-20T13:16:05.000Z,5,4,12,3327,HubSpot,HubSpot,https://x.com/HubSpot,2026-03-18T05:55:02.836Z,2025-12-20T13-16-05-000Z_1
https://x.com/HubSpot/status/2002367404064538732/photo/1,2,Chef Kiss,ATLienOG,https://x.com/ATLienOG,"Hubspot will pay people to tweet about ugly Christmas sweaters but not to support customers.

Have been waiting for 2 days, but now it's the weekend and I probably won't get help until Monday. 

So it'll be 4 days with no help. 

But, hey... hope you all are having fun over there",2025-12-20T15:59:34.000Z,0,0,0,27,https://x.com/ATLienOG/status/2002408543828254959,2025-12-20T13-16-05-000Z_1,2025-12-20T13-16-05-000Z_1/commenters.csv,https://x.com/HubSpot/status/2002367404064538732/photo/1,1,https://x.com/HubSpot/status/2002367404064538732/photo/1,"me: i don't know what to wear to the HubSpot holiday party

chatgpt: say less",2025-12-20T13:16:05.000Z,5,4,12,3327,HubSpot,HubSpot,https://x.com/HubSpot,2026-03-18T05:55:02.836Z,2025-12-20T13-16-05-000Z_1
https://x.com/HubSpot/status/2003550105140429245,1,Lori * VIP Influencer Group * Top Brand Creators,TravelFoodiesTV,https://x.com/TravelFoodiesTV,Exactly! January!,2025-12-28T00:13:53.000Z,1,0,0,19,https://x.com/TravelFoodiesTV/status/2005069659201306717,2025-12-23T19-35-43-000Z_2003550105140429245,2025-12-23T19-35-43-000Z_2003550105140429245/commenters.csv,https://x.com/HubSpot/status/2003550105140429245,2003550105140429245,https://x.com/HubSpot/status/2003550105140429245,everything from now on is a January problem,2025-12-23T19:35:43.000Z,4,7,25,3089,HubSpot,HubSpot,https://x.com/HubSpot,2026-03-18T05:54:45.575Z,2025-12-23T19-35-43-000Z_2003550105140429245
https://x.com/HubSpot/status/2003550105140429245,2,My Business Web Design,MyBizWebDesign,https://x.com/MyBizWebDesign,That’s 2026 Mike’s problem…,2025-12-24T12:37:20.000Z,0,0,0,24,https://x.com/MyBizWebDesign/status/2003807202684047618,2025-12-23T19-35-43-000Z_2003550105140429245,2025-12-23T19-35-43-000Z_2003550105140429245/commenters.csv,https://x.com/HubSpot/status/2003550105140429245,2003550105140429245,https://x.com/HubSpot/status/2003550105140429245,everything from now on is a January problem,2025-12-23T19:35:43.000Z,4,7,25,3089,HubSpot,HubSpot,https://x.com/HubSpot,2026-03-18T05:54:45.575Z,2025-12-23T19-35-43-000Z_2003550105140429245
https://x.com/HubSpot/status/2003550105140429245,3,Ghenadie Rotari,GhenadieRotari,https://x.com/GhenadieRotari,,2025-12-24T15:27:04.000Z,0,0,0,25,https://x.com/GhenadieRotari/status/2003849915773161724,2025-12-23T19-35-43-000Z_2003550105140429245,2025-12-23T19-35-43-000Z_2003550105140429245/commenters.csv,https://x.com/HubSpot/status/2003550105140429245,2003550105140429245,https://x.com/HubSpot/status/2003550105140429245,everything from now on is a January problem,2025-12-23T19:35:43.000Z,4,7,25,3089,HubSpot,HubSpot,https://x.com/HubSpot,2026-03-18T05:54:45.575Z,2025-12-23T19-35-43-000Z_2003550105140429245
https://x.com/HubSpot/status/2003550105140429245,4,Fadh-lulahi Yusoof,HunnidMedia,https://x.com/HunnidMedia,You sure about that?,2025-12-23T20:40:13.000Z,0,0,0,24,https://x.com/HunnidMedia/status/2003566335872385369,2025-12-23T19-35-43-000Z_2003550105140429245,2025-12-23T19-35-43-000Z_2003550105140429245/commenters.csv,https://x.com/HubSpot/status/2003550105140429245,2003550105140429245,https://x.com/HubSpot/status/2003550105140429245,everything from now on is a January problem,2025-12-23T19:35:43.000Z,4,7,25,3089,HubSpot,HubSpot,https://x.com/HubSpot,2026-03-18T05:54:45.575Z,2025-12-23T19-35-43-000Z_2003550105140429245
https://x.com/HubSpot/status/2003942282270032173/photo/1,1,Mehmet Bulbul,mehmetbllbl,https://x.com/mehmetbllbl,Free for 6 days!!,2025-12-24T22:07:09.000Z,0,0,0,31,https://x.com/mehmetbllbl/status/2003950600623739123,2025-12-24T21-34-06-000Z_1,2025-12-24T21-34-06-000Z_1/commenters.csv,https://x.com/HubSpot/status/2003942282270032173/photo/1,1,https://x.com/HubSpot/status/2003942282270032173/photo/1,OOO: officially unsupervised til 2026,2025-12-24T21:34:06.000Z,5,1,21,4039,HubSpot,HubSpot,https://x.com/HubSpot,2026-03-18T05:54:28.285Z,2025-12-24T21-34-06-000Z_1
https://x.com/HubSpot/status/2003942282270032173/photo/1,2,AI Softwarez,AISoftwarez,https://x.com/AISoftwarez,Being OOO is just like being Kevin McCallister: Total freedom until you realize you actually have to defend the house (or the deal) from intruders at 10 PM.,2025-12-25T10:00:10.000Z,0,0,0,30,https://x.com/AISoftwarez/status/2004130038917353927,2025-12-24T21-34-06-000Z_1,2025-12-24T21-34-06-000Z_1/commenters.csv,https://x.com/HubSpot/status/2003942282270032173/photo/1,1,https://x.com/HubSpot/status/2003942282270032173/photo/1,OOO: officially unsupervised til 2026,2025-12-24T21:34:06.000Z,5,1,21,4039,HubSpot,HubSpot,https://x.com/HubSpot,2026-03-18T05:54:28.285Z,2025-12-24T21-34-06-000Z_1
